employee_id,month,active_days,logins,docs_created,docs_opened,docs_edited,searches,emails_filed,mobile_sessions,avg_search_latency_ms
VL-1079,2025-03,9,16,15,87,18,33,32,2,371
VL-1079,2025-04,7,9,15,107,24,44,54,0,523
VL-1079,2025-05,10,15,20,109,26,42,56,7,477
VL-1079,2025-06,7,10,16,106,28,32,46,1,542
VL-1079,2025-07,9,13,7,81,13,44,32,2,595
VL-1079,2025-08,9,10,14,103,21,57,65,5,508
VL-1079,2025-09,7,12,9,92,17,36,49,1,489
VL-1079,2025-10,7,10,17,87,29,36,60,0,548
VL-1079,2025-11,13,22,27,152,50,84,60,0,606
VL-1079,2025-12,7,13,10,79,18,40,37,0,460
VL-1079,2026-01,7,8,13,63,18,27,36,4,497
VL-1079,2026-02,11,13,27,143,52,50,43,0,545
VL-1079,2026-03,12,15,17,169,33,55,66,6,1461
VL-1079,2026-04,11,20,19,103,31,65,59,8,426
VL-1079,2026-05,10,18,10,87,19,35,85,3,440
VL-1079,2026-06,7,10,11,68,19,38,52,2,506
VL-1079,2026-07,10,19,18,111,23,60,35,7,533
VL-1079,2026-08,9,15,7,79,13,41,38,6,538
VL-1080,2024-03,10,14,13,95,17,59,83,4,520
VL-1080,2024-04,9,16,17,133,30,47,58,6,494
VL-1080,2024-05,5,6,7,63,10,21,15,2,525
VL-1080,2024-06,9,11,11,100,15,37,59,0,489
VL-1080,2024-07,10,16,25,151,48,56,73,5,533
VL-1080,2024-08,8,14,20,115,29,26,28,5,530
VL-1080,2024-09,9,16,16,87,30,30,30,4,461
VL-1080,2024-10,7,12,15,75,27,26,37,4,503
VL-1080,2024-11,8,13,14,102,25,33,59,4,377
VL-1080,2024-12,7,13,11,83,14,33,24,2,544
VL-1080,2025-01,9,16,17,124,33,42,30,4,475
VL-1080,2025-02,9,15,12,78,20,57,33,4,497
VL-1080,2025-03,6,7,10,91,14,19,31,1,453
VL-1080,2025-04,10,18,28,150,43,56,31,4,541
VL-1080,2025-05,11,20,31,163,56,72,64,2,414
VL-1080,2025-06,8,10,9,68,16,44,37,1,503
VL-1080,2025-07,11,20,18,104,28,38,40,1,462
VL-1080,2025-08,5,6,9,74,12,18,44,3,398
VL-1080,2025-09,12,21,12,110,19,68,96,0,564
VL-1080,2025-10,11,14,19,121,25,33,89,0,426
VL-1080,2025-11,9,16,18,106,29,32,37,3,586
VL-1080,2025-12,7,11,13,75,23,31,24,5,415
VL-1080,2026-01,6,10,12,82,14,39,48,4,489
VL-1080,2026-02,9,15,23,126,29,56,35,4,516
VL-1080,2026-03,8,14,10,68,15,34,62,0,1403
VL-1080,2026-04,11,17,25,158,32,36,52,8,538
VL-1080,2026-05,6,7,11,56,16,27,44,1,445
VL-1080,2026-06,6,10,7,74,9,20,39,2,475
VL-1080,2026-07,11,13,26,126,44,72,89,2,433
VL-1080,2026-08,10,19,13,143,21,43,59,5,471
VL-1158,2024-03,9,13,70,258,124,110,101,2,452
VL-1158,2024-04,15,27,70,292,99,88,158,0,474
VL-1158,2024-05,11,15,59,221,101,92,67,5,457
VL-1158,2024-06,16,20,134,497,228,153,180,4,463
VL-1158,2024-07,12,17,109,379,140,109,146,0,448
VL-1158,2024-08,11,14,65,291,82,60,96,1,541
VL-1158,2024-09,12,15,47,218,83,95,80,3,429
VL-1158,2024-10,13,24,48,242,70,158,128,6,483
VL-1158,2024-11,15,23,81,342,158,176,156,7,481
VL-1158,2024-12,9,12,56,168,103,82,45,2,523
VL-1158,2025-01,14,20,111,367,144,134,145,4,592
VL-1158,2025-02,10,18,53,186,83,104,119,3,510
VL-1158,2025-03,10,18,65,286,129,107,107,3,407
VL-1158,2025-04,15,26,98,401,164,116,188,2,471
VL-1158,2025-05,12,17,97,373,187,140,65,4,500
VL-1158,2025-06,14,20,59,250,96,88,136,1,480
VL-1158,2025-07,14,18,50,263,97,147,150,5,512
VL-1158,2025-08,8,14,52,206,83,65,79,2,516
VL-1158,2025-09,13,16,83,364,164,87,181,2,399
VL-1158,2025-10,12,20,78,246,115,114,64,0,466
VL-1158,2025-11,12,15,92,297,182,68,139,1,557
VL-1158,2025-12,11,16,73,320,121,79,106,1,401
VL-1158,2026-01,12,15,52,344,68,128,87,3,473
VL-1158,2026-02,8,14,40,237,58,52,119,1,432
VL-1158,2026-03,11,18,70,280,131,105,156,5,1345
VL-1158,2026-04,13,22,85,371,151,120,114,0,515
VL-1158,2026-05,13,22,39,232,67,72,155,4,478
VL-1158,2026-06,14,22,109,363,153,116,186,0,472
VL-1158,2026-07,8,9,81,241,133,87,58,2,518
VL-1158,2026-08,9,17,38,188,54,78,52,3,521
VL-1159,2025-04,5,7,26,131,32,41,72,0,506
VL-1159,2025-05,6,10,40,149,75,62,76,0,404
VL-1159,2025-06,7,11,34,131,62,55,98,2,469
VL-1159,2025-07,8,11,53,218,69,75,70,0,463
VL-1159,2025-08,7,9,50,203,61,82,103,1,427
VL-1159,2025-09,8,12,71,221,124,58,76,1,441
VL-1159,2025-10,4,7,25,119,41,39,47,0,508
VL-1159,2025-11,6,11,46,138,83,52,60,2,645
VL-1159,2025-12,6,7,57,180,82,33,31,0,461
VL-1159,2026-01,8,12,28,156,52,60,105,3,510
VL-1159,2026-02,7,12,45,205,87,60,47,2,430
VL-1159,2026-03,6,10,41,136,50,71,61,2,1441
VL-1159,2026-04,5,7,27,153,53,36,57,0,497
VL-1159,2026-05,5,8,39,139,65,61,36,0,537
VL-1159,2026-06,9,14,52,181,85,88,71,2,540
VL-1159,2026-07,5,6,40,125,50,51,51,1,539
VL-1159,2026-08,5,7,35,151,69,56,30,0,476
VL-1160,2024-03,12,15,68,274,90,80,141,4,432
VL-1160,2024-04,12,17,64,370,78,70,147,2,475
VL-1160,2024-05,14,20,108,354,135,85,108,2,517
VL-1160,2024-06,13,19,93,378,180,90,93,0,527
VL-1160,2024-07,9,15,51,165,64,103,65,4,507
VL-1160,2024-08,14,24,81,431,121,132,119,1,476
VL-1160,2024-09,13,16,79,382,122,156,84,2,456
VL-1160,2024-10,11,21,85,314,150,111,115,4,510
VL-1160,2024-11,13,19,53,310,74,124,84,3,450
VL-1160,2024-12,12,17,67,274,103,91,164,0,428
VL-1160,2025-01,11,21,60,201,109,109,60,3,451
VL-1160,2025-02,10,19,40,181,73,122,73,4,451
VL-1160,2025-03,9,11,67,224,82,104,61,2,561
VL-1160,2025-04,15,25,86,369,153,96,112,5,431
VL-1160,2025-05,10,16,71,229,87,73,60,2,406
VL-1160,2025-06,13,21,73,354,126,99,186,1,507
VL-1160,2025-07,7,10,46,204,71,66,101,2,482
VL-1160,2025-08,9,13,84,284,134,77,46,2,499
VL-1160,2025-09,15,21,92,467,134,122,79,4,465
VL-1160,2025-10,10,17,70,270,138,123,143,3,412
VL-1160,2025-11,13,20,73,377,128,98,108,0,621
VL-1160,2025-12,7,10,47,142,75,51,85,0,432
VL-1160,2026-01,15,29,48,284,89,84,99,5,556
VL-1160,2026-02,14,26,64,304,97,125,192,0,392
VL-1160,2026-03,14,23,83,278,140,101,130,0,1332
VL-1160,2026-04,8,14,48,234,66,100,97,1,487
VL-1160,2026-05,12,16,75,351,108,83,121,2,489
VL-1160,2026-06,15,22,99,414,177,155,157,2,427
VL-1160,2026-07,18,30,88,437,127,125,182,2,465
VL-1160,2026-08,11,16,71,224,109,100,152,2,509
VL-1188,2026-05,4,6,21,98,39,25,33,1,569
VL-1188,2026-06,7,10,41,176,62,78,54,3,590
VL-1188,2026-07,8,12,40,188,74,63,66,2,605
VL-1188,2026-08,8,14,41,187,50,81,60,0,537
VL-1189,2024-03,11,17,103,307,203,135,154,1,551
VL-1189,2024-04,11,19,45,300,68,72,136,1,571
VL-1189,2024-05,6,8,30,134,46,67,48,1,600
VL-1189,2024-06,7,8,41,176,67,51,71,1,540
VL-1189,2024-07,14,26,49,314,86,117,105,6,650
VL-1189,2024-08,16,21,110,512,157,142,200,6,543
VL-1189,2024-09,10,16,41,214,66,55,149,3,642
VL-1189,2024-10,16,19,106,332,210,188,130,0,528
VL-1189,2024-11,12,18,74,285,125,137,122,0,610
VL-1189,2024-12,14,27,134,446,213,107,149,5,483
VL-1189,2025-01,17,29,121,538,168,173,96,1,523
VL-1189,2025-02,12,17,51,220,93,139,132,5,520
VL-1189,2025-03,9,11,44,171,87,53,45,2,579
VL-1189,2025-04,13,20,96,326,157,109,124,4,587
VL-1189,2025-05,13,23,89,290,117,106,131,0,530
VL-1189,2025-06,17,23,136,430,171,140,117,6,529
VL-1189,2025-07,7,12,32,164,53,55,70,0,600
VL-1189,2025-08,10,18,28,183,41,96,146,0,528
VL-1189,2025-09,9,13,79,254,117,66,60,0,607
VL-1189,2025-10,13,16,69,302,110,87,126,1,590
VL-1189,2025-11,11,18,113,337,146,83,90,3,693
VL-1189,2025-12,9,15,68,287,101,71,132,2,628
VL-1189,2026-01,15,21,129,459,227,83,203,7,599
VL-1189,2026-02,11,14,60,258,82,80,107,0,518
VL-1189,2026-03,7,10,49,174,72,44,49,1,1494
VL-1189,2026-04,11,20,40,225,73,92,108,1,536
VL-1189,2026-05,12,21,100,296,190,135,137,0,672
VL-1189,2026-06,9,17,55,245,76,76,124,3,488
VL-1189,2026-07,8,13,52,213,74,51,67,3,601
VL-1189,2026-08,12,16,106,363,127,91,112,5,612
VL-1190,2024-03,13,20,86,353,171,88,138,4,443
VL-1190,2024-04,10,19,87,288,166,65,102,3,394
VL-1190,2024-05,12,15,73,220,99,77,105,3,442
VL-1190,2024-06,18,29,52,331,89,181,258,3,481
VL-1190,2024-07,13,24,69,396,94,138,156,3,507
VL-1190,2024-08,11,18,82,256,102,122,85,0,459
VL-1190,2024-09,13,19,81,413,108,72,154,3,413
VL-1190,2024-10,9,17,57,272,69,106,130,2,471
VL-1190,2024-11,16,24,119,445,228,142,236,5,509
VL-1190,2024-12,8,14,84,256,106,69,119,1,532
VL-1190,2025-01,8,11,63,188,87,48,114,3,408
VL-1190,2025-02,8,11,24,160,29,82,45,2,433
VL-1190,2025-03,11,16,80,310,124,69,111,0,446
VL-1190,2025-04,17,22,60,324,106,116,131,0,481
VL-1190,2025-05,10,18,78,273,152,97,118,1,492
VL-1190,2025-06,13,18,57,255,108,103,91,4,381
VL-1190,2025-07,17,24,126,364,165,188,126,2,416
VL-1190,2025-08,8,13,51,247,73,90,110,2,359
VL-1190,2025-09,15,21,74,345,102,181,80,6,478
VL-1190,2025-10,7,8,22,145,30,40,52,2,526
VL-1190,2025-11,15,28,66,386,80,127,79,7,548
VL-1190,2025-12,13,24,95,319,117,159,192,6,436
VL-1190,2026-01,11,19,36,215,53,90,134,2,464
VL-1190,2026-02,17,20,105,520,141,211,172,0,492
VL-1190,2026-03,10,17,59,274,77,108,86,2,1364
VL-1190,2026-04,18,31,173,583,345,202,128,3,565
VL-1190,2026-05,11,21,63,212,104,61,94,5,447
VL-1190,2026-06,21,29,129,393,161,208,253,6,462
VL-1190,2026-07,7,12,39,201,53,77,85,0,407
VL-1190,2026-08,15,19,85,336,121,100,128,0,457
VL-1220,2024-03,20,27,41,308,64,156,402,2,480
VL-1220,2024-04,17,32,36,338,67,124,263,3,493
VL-1220,2024-05,19,23,32,240,41,153,343,2,483
VL-1220,2024-06,13,19,27,253,52,51,119,4,556
VL-1220,2024-07,22,32,67,419,121,135,290,3,598
VL-1220,2024-08,14,21,20,253,31,62,264,0,523
VL-1220,2024-09,15,21,23,284,33,120,206,4,392
VL-1220,2024-10,19,36,27,362,45,153,285,3,415
VL-1220,2024-11,10,12,25,177,31,56,132,0,470
VL-1220,2024-12,12,15,15,159,19,86,180,2,524
VL-1220,2025-01,7,8,8,89,11,48,85,1,514
VL-1220,2025-02,13,23,27,200,37,71,150,4,446
VL-1220,2025-03,18,28,38,257,54,129,167,3,528
VL-1220,2025-04,10,19,33,224,53,38,165,1,404
VL-1220,2025-05,11,18,20,184,26,89,223,1,468
VL-1220,2025-06,17,23,32,243,47,66,211,6,373
VL-1220,2025-07,22,34,50,366,85,162,273,4,445
VL-1220,2025-08,16,20,24,267,45,95,151,4,454
VL-1220,2025-09,12,14,23,191,43,60,118,1,488
VL-1220,2025-10,11,14,20,244,24,66,208,3,518
VL-1220,2025-11,22,27,55,366,89,180,187,8,589
VL-1220,2025-12,8,14,20,127,36,54,82,0,523
VL-1220,2026-01,13,20,43,280,76,82,92,1,425
VL-1220,2026-02,17,23,22,307,28,94,348,2,526
VL-1220,2026-03,12,16,16,207,27,77,98,3,1382
VL-1220,2026-04,11,17,31,222,52,56,164,1,425
VL-1220,2026-05,17,31,56,355,89,131,353,0,445
VL-1220,2026-06,22,43,32,303,48,169,413,7,423
VL-1220,2026-07,20,34,42,358,57,155,178,7,464
VL-1220,2026-08,13,20,33,233,44,60,130,3,448
VL-1005,2024-03,6,8,6,60,9,22,50,1,459
VL-1005,2024-04,3,5,4,27,7,18,12,0,483
VL-1005,2024-05,6,10,17,85,27,26,47,1,466
VL-1005,2024-06,5,9,13,67,16,23,32,3,405
VL-1005,2024-07,4,5,12,62,14,17,26,1,412
VL-1005,2024-08,2,2,3,26,4,9,9,0,476
VL-1005,2024-09,6,7,12,66,14,22,29,0,419
VL-1005,2024-10,6,11,8,66,15,24,49,3,534
VL-1005,2024-11,7,11,5,66,9,38,54,4,563
VL-1005,2024-12,5,6,9,72,16,34,31,2,422
VL-1005,2025-01,5,9,8,67,10,34,44,0,518
VL-1005,2025-02,8,10,14,99,22,32,42,5,490
VL-1005,2025-03,4,4,7,46,8,18,34,2,502
VL-1005,2025-04,6,10,14,72,23,37,26,4,496
VL-1005,2025-05,5,8,11,74,16,20,40,1,437
VL-1005,2025-06,5,7,7,59,9,18,28,1,479
VL-1005,2025-07,5,8,6,47,7,28,34,2,570
VL-1005,2025-08,6,11,12,90,22,34,35,4,525
VL-1005,2025-09,4,5,9,61,15,12,24,2,504
VL-1005,2025-10,4,7,7,55,11,24,31,0,506
VL-1005,2025-11,5,7,10,62,15,21,35,2,655
VL-1005,2025-12,4,7,10,61,15,12,29,0,509
VL-1005,2026-01,4,7,6,45,10,19,23,2,440
VL-1005,2026-02,5,8,10,68,16,33,21,1,481
VL-1005,2026-03,6,7,7,65,12,23,24,1,1296
VL-1005,2026-04,7,12,17,85,28,46,62,1,530
VL-1005,2026-05,8,10,13,82,17,34,51,2,416
VL-1005,2026-06,3,5,5,38,8,12,17,1,428
VL-1005,2026-07,5,9,10,61,13,22,16,0,489
VL-1005,2026-08,7,11,13,69,16,24,22,5,533
VL-1081,2026-01,2,3,3,18,5,12,12,0,656
VL-1081,2026-02,2,2,4,23,7,11,6,1,582
VL-1081,2026-03,0,0,0,0,0,0,0,0,
VL-1081,2026-04,0,0,0,0,0,0,0,0,
VL-1081,2026-05,1,1,1,11,1,3,4,0,578
VL-1081,2026-06,1,1,1,12,1,5,6,0,659
VL-1081,2026-07,1,1,1,10,1,4,4,0,615
VL-1081,2026-08,0,0,0,0,0,0,0,0,
VL-1082,2024-03,5,8,9,73,10,29,34,1,525
VL-1082,2024-04,6,8,17,84,20,32,47,4,485
VL-1082,2024-05,4,5,5,53,6,12,22,1,478
VL-1082,2024-06,6,11,13,85,25,19,38,2,480
VL-1082,2024-07,4,7,7,47,12,13,35,3,486
VL-1082,2024-08,7,11,12,59,21,30,48,3,544
VL-1082,2024-09,7,13,12,76,20,44,59,2,508
VL-1082,2024-10,6,11,7,81,9,41,34,0,509
VL-1082,2024-11,7,9,11,59,14,22,34,2,435
VL-1082,2024-12,4,7,7,43,9,20,26,2,489
VL-1082,2025-01,6,9,14,70,23,21,20,1,544
VL-1082,2025-02,5,9,13,72,19,25,41,2,495
VL-1082,2025-03,5,6,13,66,22,19,29,0,503
VL-1082,2025-04,6,8,9,64,14,24,31,3,458
VL-1082,2025-05,4,7,6,46,10,12,26,1,514
VL-1082,2025-06,6,10,8,63,10,27,46,4,433
VL-1082,2025-07,6,7,11,75,13,29,36,0,508
VL-1082,2025-08,8,12,9,82,15,24,31,2,418
VL-1082,2025-09,5,6,11,70,18,33,25,0,528
VL-1082,2025-10,6,9,7,50,8,29,29,2,487
VL-1082,2025-11,4,7,6,60,8,27,34,1,671
VL-1082,2025-12,5,7,8,61,15,21,31,0,474
VL-1082,2026-01,7,11,14,91,26,40,62,1,517
VL-1082,2026-02,8,10,11,84,20,54,66,4,486
VL-1082,2026-03,6,7,11,72,14,29,35,4,1376
VL-1082,2026-04,10,14,22,111,28,68,87,2,508
VL-1082,2026-05,5,9,11,64,18,22,15,1,482
VL-1082,2026-06,4,6,11,57,20,19,31,2,426
VL-1082,2026-07,7,10,7,80,12,39,39,1,527
VL-1082,2026-08,7,10,8,84,11,32,22,0,391
VL-1083,2025-06,0,0,0,0,0,0,0,0,
VL-1083,2025-07,1,1,1,10,1,6,8,0,501
VL-1083,2025-08,0,0,0,0,0,0,0,0,
VL-1083,2025-09,1,1,1,11,1,6,6,0,511
VL-1083,2025-10,0,0,0,0,0,0,0,0,
VL-1083,2025-11,1,1,1,15,1,5,6,0,561
VL-1083,2025-12,1,1,0,9,0,3,8,0,465
VL-1083,2026-01,1,1,1,11,1,4,4,0,536
VL-1083,2026-02,1,1,1,13,1,3,8,0,395
VL-1083,2026-03,1,1,1,10,1,3,3,0,1396
VL-1083,2026-04,1,1,3,15,5,6,7,0,440
VL-1083,2026-05,0,0,0,0,0,0,0,0,
VL-1083,2026-06,1,1,1,13,1,4,4,0,560
VL-1083,2026-07,2,2,3,31,4,10,13,0,511
VL-1083,2026-08,0,0,0,0,0,0,0,0,
VL-1084,2024-03,1,1,0,10,0,4,8,0,542
VL-1084,2024-04,0,0,0,0,0,0,0,0,
VL-1084,2024-05,1,1,2,13,2,5,5,0,453
VL-1084,2024-06,1,1,1,12,1,3,6,0,491
VL-1084,2024-07,1,1,1,15,1,3,6,0,502
VL-1084,2024-08,2,3,2,26,2,6,17,1,487
VL-1084,2024-09,1,1,1,14,1,3,5,0,501
VL-1084,2024-10,1,1,1,9,1,5,8,0,411
VL-1084,2024-11,1,1,1,8,1,6,7,0,497
VL-1084,2024-12,1,1,1,9,1,5,8,0,551
VL-1084,2025-01,1,1,1,10,1,5,4,0,484
VL-1084,2025-02,0,0,0,0,0,0,0,0,
VL-1084,2025-03,1,1,1,10,1,5,7,0,479
VL-1084,2025-04,1,1,1,9,1,3,7,0,438
VL-1084,2025-05,2,3,2,19,3,11,12,0,464
VL-1084,2025-06,1,1,2,14,2,4,5,0,482
VL-1084,2025-07,3,4,8,45,14,13,22,0,484
VL-1084,2025-08,1,1,2,12,3,4,6,0,539
VL-1084,2025-09,1,1,1,10,1,6,6,0,517
VL-1084,2025-10,1,1,2,12,2,6,5,0,475
VL-1084,2025-11,1,1,2,14,2,4,6,0,539
VL-1084,2025-12,1,1,1,10,1,6,8,0,431
VL-1084,2026-01,1,1,2,15,3,4,7,0,397
VL-1084,2026-02,0,0,0,0,0,0,0,0,
VL-1084,2026-03,0,0,0,0,0,0,0,0,
VL-1084,2026-04,1,1,1,11,1,4,5,0,557
VL-1084,2026-05,1,1,1,12,1,3,6,0,438
VL-1084,2026-06,1,1,2,12,3,6,4,0,447
VL-1084,2026-07,1,1,2,13,2,5,4,0,464
VL-1084,2026-08,1,1,1,9,1,3,5,0,559
VL-1085,2025-10,1,1,2,13,3,6,3,0,438
VL-1085,2025-11,1,1,1,8,1,3,8,0,660
VL-1085,2025-12,0,0,0,0,0,0,0,0,
VL-1085,2026-01,1,1,1,13,1,4,7,0,500
VL-1085,2026-02,1,1,1,13,1,5,6,0,489
VL-1085,2026-03,1,1,1,13,1,5,4,0,1361
VL-1085,2026-04,1,1,1,10,1,3,7,0,500
VL-1085,2026-05,3,4,5,46,6,9,24,2,445
VL-1085,2026-06,1,1,1,10,1,6,6,0,482
VL-1085,2026-07,0,0,0,0,0,0,0,0,
VL-1085,2026-08,1,1,1,10,1,6,5,0,515
VL-1086,2024-03,2,2,2,18,3,8,7,0,526
VL-1086,2024-04,1,1,2,14,2,5,6,0,394
VL-1086,2024-05,1,1,1,11,1,6,5,0,484
VL-1086,2024-06,1,1,1,8,1,4,3,0,476
VL-1086,2024-07,1,1,1,12,1,4,5,0,482
VL-1086,2024-08,1,1,2,14,3,6,4,0,489
VL-1086,2024-09,1,1,1,11,1,4,7,0,501
VL-1086,2024-10,1,1,2,13,3,6,3,0,461
VL-1086,2024-11,1,1,2,12,3,4,7,0,436
VL-1086,2024-12,1,1,0,9,0,6,5,0,524
VL-1086,2025-01,1,1,2,15,2,4,4,0,540
VL-1086,2025-02,1,1,1,13,1,3,7,0,539
VL-1086,2025-03,0,0,0,0,0,0,0,0,
VL-1086,2025-04,1,1,1,10,1,5,4,0,456
VL-1086,2025-05,2,3,2,31,3,12,8,0,549
VL-1086,2025-06,1,1,1,14,1,4,7,0,489
VL-1086,2025-07,1,1,1,10,1,3,5,0,518
VL-1086,2025-08,1,1,1,11,1,3,5,0,471
VL-1086,2025-09,1,1,2,10,2,3,3,0,488
VL-1086,2025-10,1,1,2,10,3,6,8,0,550
VL-1086,2025-11,1,1,1,13,1,6,3,0,609
VL-1086,2025-12,1,1,1,8,1,6,8,0,463
VL-1086,2026-01,1,1,2,11,3,5,4,0,469
VL-1086,2026-02,2,2,5,28,6,11,11,0,513
VL-1086,2026-03,0,0,0,0,0,0,0,0,
VL-1086,2026-04,3,4,3,27,5,11,14,1,488
VL-1086,2026-05,1,1,2,11,2,5,3,0,553
VL-1086,2026-06,0,0,0,0,0,0,0,0,
VL-1086,2026-07,1,1,1,13,1,3,3,0,485
VL-1086,2026-08,1,1,0,9,0,5,8,0,486
VL-1087,2024-03,1,1,1,10,1,5,3,0,410
VL-1087,2024-04,2,2,2,21,3,12,13,0,448
VL-1087,2024-05,2,2,4,24,5,7,6,0,470
VL-1087,2024-06,1,1,1,11,1,6,4,0,487
VL-1087,2024-07,0,0,0,0,0,0,0,0,
VL-1087,2024-08,0,0,0,0,0,0,0,0,
VL-1087,2024-09,1,1,2,14,2,6,5,0,528
VL-1087,2024-10,1,1,1,13,1,5,5,0,494
VL-1087,2024-11,1,1,2,12,3,6,8,0,494
VL-1087,2024-12,1,1,1,12,1,5,8,0,466
VL-1087,2025-01,2,3,2,30,2,13,7,0,480
VL-1087,2025-02,2,3,3,23,5,13,8,1,489
VL-1087,2025-03,1,1,1,11,1,4,5,0,472
VL-1087,2025-04,1,1,0,8,0,5,4,0,534
VL-1087,2025-05,1,1,1,15,1,3,4,0,450
VL-1087,2025-06,1,1,0,10,0,4,8,0,526
VL-1087,2025-07,1,1,1,9,1,6,8,0,406
VL-1087,2025-08,1,1,1,9,1,5,6,0,398
VL-1087,2025-09,2,3,5,28,8,13,10,1,454
VL-1087,2025-10,1,1,2,13,2,5,7,0,509
VL-1087,2025-11,2,2,4,28,5,6,13,0,580
VL-1087,2025-12,1,1,1,9,1,3,5,0,498
VL-1087,2026-01,1,1,1,14,1,5,6,0,524
VL-1087,2026-02,0,0,0,0,0,0,0,0,
VL-1087,2026-03,1,1,1,12,1,5,8,0,1327
VL-1087,2026-04,1,1,1,11,1,4,4,0,465
VL-1087,2026-05,2,2,2,16,2,11,9,1,505
VL-1087,2026-06,1,1,1,8,1,3,3,0,538
VL-1087,2026-07,1,1,1,11,1,3,4,0,553
VL-1087,2026-08,1,1,1,9,1,4,8,0,540
VL-1088,2025-03,4,6,6,38,11,22,24,0,426
VL-1088,2025-04,5,8,10,70,18,24,33,2,456
VL-1088,2025-05,4,7,5,53,9,20,34,0,491
VL-1088,2025-06,4,5,7,55,10,23,25,2,490
VL-1088,2025-07,3,5,4,38,5,14,16,1,422
VL-1088,2025-08,4,7,5,37,8,24,27,0,464
VL-1088,2025-09,4,7,7,55,13,14,32,0,448
VL-1088,2025-10,4,7,7,61,10,19,17,3,540
VL-1088,2025-11,4,6,5,34,8,24,28,2,649
VL-1088,2025-12,4,7,8,43,13,13,24,3,459
VL-1088,2026-01,3,3,5,36,6,14,15,0,485
VL-1088,2026-02,5,6,13,72,18,25,19,3,496
VL-1088,2026-03,5,8,4,45,7,24,35,1,1460
VL-1088,2026-04,3,4,5,42,7,20,24,0,463
VL-1088,2026-05,3,4,7,41,8,20,19,0,436
VL-1088,2026-06,2,3,3,31,5,10,11,1,442
VL-1088,2026-07,4,7,5,59,9,16,24,1,520
VL-1088,2026-08,4,5,5,45,7,23,27,0,500
VL-1089,2024-03,8,14,13,90,21,39,50,1,413
VL-1089,2024-04,7,11,12,92,22,24,57,0,460
VL-1089,2024-05,4,5,8,60,10,19,14,0,454
VL-1089,2024-06,5,9,9,54,11,29,39,3,524
VL-1089,2024-07,6,9,14,80,17,18,24,0,500
VL-1089,2024-08,6,8,7,50,9,22,23,0,493
VL-1089,2024-09,9,12,17,128,30,47,49,0,449
VL-1089,2024-10,6,10,7,75,13,38,39,1,402
VL-1089,2024-11,4,7,10,50,12,15,17,0,469
VL-1089,2024-12,3,5,4,43,5,14,20,2,456
VL-1089,2025-01,5,6,5,61,6,20,34,2,534
VL-1089,2025-02,7,9,14,90,23,38,41,4,477
VL-1089,2025-03,7,9,11,100,17,29,40,3,470
VL-1089,2025-04,3,4,5,31,8,12,18,0,495
VL-1089,2025-05,4,4,7,46,11,19,35,1,450
VL-1089,2025-06,5,8,5,56,6,24,44,0,442
VL-1089,2025-07,4,7,6,45,11,17,15,2,421
VL-1089,2025-08,4,6,5,38,9,14,29,2,499
VL-1089,2025-09,7,13,6,71,10,37,51,3,479
VL-1089,2025-10,5,7,7,46,11,32,37,3,498
VL-1089,2025-11,7,12,17,88,29,48,38,3,654
VL-1089,2025-12,3,4,8,44,14,19,13,0,518
VL-1089,2026-01,6,8,17,89,21,23,27,1,504
VL-1089,2026-02,5,9,8,74,10,34,43,0,443
VL-1089,2026-03,7,8,9,101,13,29,29,4,1330
VL-1089,2026-04,7,9,14,91,27,33,29,3,504
VL-1089,2026-05,6,7,6,66,10,27,35,0,395
VL-1089,2026-06,4,7,7,53,13,22,25,2,489
VL-1089,2026-07,8,11,20,108,37,37,57,0,510
VL-1089,2026-08,3,3,4,30,6,20,20,0,501
VL-1090,2024-03,1,1,1,9,1,3,4,0,517
VL-1090,2024-04,1,1,1,10,1,3,6,0,525
VL-1090,2024-05,1,1,1,13,1,6,3,0,447
VL-1090,2024-06,1,1,1,9,1,3,4,0,513
VL-1090,2024-07,1,1,1,9,1,6,5,0,471
VL-1090,2024-08,2,2,2,18,3,12,15,0,482
VL-1090,2024-09,2,3,3,19,5,6,14,0,403
VL-1090,2024-10,1,1,0,8,0,3,6,0,559
VL-1090,2024-11,1,1,1,9,1,3,3,0,535
VL-1090,2024-12,1,1,0,9,0,5,7,0,474
VL-1090,2025-01,1,1,1,14,1,6,7,0,434
VL-1090,2025-02,0,0,0,0,0,0,0,0,
VL-1090,2025-03,1,1,1,9,1,4,4,0,499
VL-1090,2025-04,1,1,1,9,1,5,7,0,503
VL-1090,2025-05,1,1,1,12,1,4,3,0,416
VL-1090,2025-06,1,1,0,9,0,3,4,0,441
VL-1090,2025-07,0,0,0,0,0,0,0,0,
VL-1090,2025-08,1,1,1,9,1,5,4,0,409
VL-1090,2025-09,1,1,1,9,1,6,7,0,538
VL-1090,2025-10,1,1,2,15,2,4,3,0,565
VL-1090,2025-11,1,1,1,8,1,6,5,0,620
VL-1090,2025-12,0,0,0,0,0,0,0,0,
VL-1090,2026-01,3,4,5,45,6,16,23,2,502
VL-1090,2026-02,1,1,1,9,1,3,5,0,535
VL-1090,2026-03,1,1,0,8,0,6,7,0,1436
VL-1090,2026-04,1,1,2,13,3,4,4,0,526
VL-1090,2026-05,2,3,3,18,5,11,17,0,448
VL-1090,2026-06,0,0,0,0,0,0,0,0,
VL-1090,2026-07,1,1,0,8,0,4,8,0,468
VL-1090,2026-08,1,1,1,11,1,3,5,0,492
